record_id,series,sequence,title,youtube_id,transcript_rel,subtitle_rel,media_rel,media_match,media_candidates,transcript_words,last_timestamp,duration_seconds,transcript_sha256,subtitle_sha256,video_family_size,canonical_video_record
school-of-hard-knocks/entrepreneurship/154-JiF92PVjOZc,school-of-hard-knocks/entrepreneurship,154,Day in the Life of a 25 Year Old Millionaire,JiF92PVjOZc,markdown/lazyearn/school-of-hard-knocks/entrepreneurship/154 - Day in the Life of a 25 Year Old Millionaire [JiF92PVjOZc].md,subtitles/lazyearn/school-of-hard-knocks/entrepreneurship/154 - Day in the Life of a 25 Year Old Millionaire [JiF92PVjOZc].srt,lazyearn/school-of-hard-knocks/entrepreneurship/154 - Day in the Life of a 25 Year Old Millionaire [JiF92PVjOZc].mkv,exact-source-path,1,3114,"00:10:41,880",641.88,e1c61f54f475d0b46c59d0b412afc9b4abf22d14dd00f10be080d3939d58442e,007edbc9c099a55518f917f36f0f6c7e3c87d8665cdbd03af4c3db8a6062c880,1,yes
school-of-hard-knocks/entrepreneurship/154-RGt99we0cGA,school-of-hard-knocks/entrepreneurship,154,Asking Golf Course Millionaires How They Got Rich,RGt99we0cGA,markdown/lazyearn/school-of-hard-knocks/entrepreneurship/154 - Asking Golf Course Millionaires How They Got Rich [RGt99we0cGA].md,subtitles/lazyearn/school-of-hard-knocks/entrepreneurship/154 - Asking Golf Course Millionaires How They Got Rich [RGt99we0cGA].srt,lazyearn/school-of-hard-knocks/hard-knocks-interviews/121 - Asking Golf Course Millionaires How They Got Rich [RGt99we0cGA].webm,exact-source-path,1,2589,"00:10:28,100",628.1,de57e58d574f626ff5f8b45dcd81b56ce55d2e21e0e4a99cf5fe3a6dd347c38f,e6149ab6bcde777b8648ea6c8cdafa515c5b78ddbe75db7a6bc12e92fc7abca2,2,yes
school-of-hard-knocks/entrepreneurship/155-_wo0ox2mSjc,school-of-hard-knocks/entrepreneurship,155,HOW TO GET EVERYTHING YOU WANT IN LIFE Ft. Josh Terry,_wo0ox2mSjc,markdown/lazyearn/school-of-hard-knocks/entrepreneurship/155 - HOW TO GET EVERYTHING YOU WANT IN LIFE Ft. Josh Terry [_wo0ox2mSjc].md,subtitles/lazyearn/school-of-hard-knocks/entrepreneurship/155 - HOW TO GET EVERYTHING YOU WANT IN LIFE Ft. Josh Terry [_wo0ox2mSjc].srt,lazyearn/school-of-hard-knocks/hard-knocks-interviews/122 - HOW TO GET EVERYTHING YOU WANT IN LIFE Ft. Josh Terry [_wo0ox2mSjc].mkv,exact-source-path,1,2293,"00:09:29,060",569.06,7db9ea9ecff2e5b8ea688bb3be67391285f20a2b25e931c96e23c319a4a20e70,437596731b5fb750fbeb65d546103a9211322d29ce5771f62db4104364a1a7b2,2,yes
school-of-hard-knocks/entrepreneurship/156-N_KjHR6cKC8,school-of-hard-knocks/entrepreneurship,156,5 Sales Tips To Start Closing Deals Ft： Alex Hormozi’s Closer Jacob Hopkins,N_KjHR6cKC8,markdown/lazyearn/school-of-hard-knocks/entrepreneurship/156 - 5 Sales Tips To Start Closing Deals Ft： Alex Hormozi’s Closer Jacob Hopkins [N_KjHR6cKC8].md,subtitles/lazyearn/school-of-hard-knocks/entrepreneurship/156 - 5 Sales Tips To Start Closing Deals Ft： Alex Hormozi’s Closer Jacob Hopkins [N_KjHR6cKC8].srt,lazyearn/school-of-hard-knocks/entrepreneurship/156 - 5 Sales Tips To Start Closing Deals Ft： Alex Hormozi’s Closer Jacob Hopkins [N_KjHR6cKC8].mkv,exact-source-path,1,2318,"00:08:31,640",511.64,27863d21ba973a641ef6f021f640fb2f9ee5eb2af763443dbf525876b3c51078,e00caed7756fb74d1c97316efe8faeba18d22145f8dc7c75e6aea20c8508ce00,1,yes
school-of-hard-knocks/entrepreneurship/158-6zKF1LZFn8Q,school-of-hard-knocks/entrepreneurship,158,Here’s How Real Estate Millionaires Spend Their Day,6zKF1LZFn8Q,markdown/lazyearn/school-of-hard-knocks/entrepreneurship/158 - Here’s How Real Estate Millionaires Spend Their Day [6zKF1LZFn8Q].md,subtitles/lazyearn/school-of-hard-knocks/entrepreneurship/158 - Here’s How Real Estate Millionaires Spend Their Day [6zKF1LZFn8Q].srt,lazyearn/school-of-hard-knocks/entrepreneurship/158 - Here’s How Real Estate Millionaires Spend Their Day [6zKF1LZFn8Q].mkv,exact-source-path,1,3621,"00:17:26,599",1046.599,705580396c33baf91e006b6a6a7df9f3c98fb0d14170c1339fd517091e724338,0a95804188e1c7e2b993f034a3d1c35a3e586b0003f470842e4548cb7ac9d473,1,yes
school-of-hard-knocks/entrepreneurship/159-uf0Or7n8_bU,school-of-hard-knocks/entrepreneurship,159,Asking a Private Equity Millionaire How He Got Rich,uf0Or7n8_bU,markdown/lazyearn/school-of-hard-knocks/entrepreneurship/159 - Asking a Private Equity Millionaire How He Got Rich [uf0Or7n8_bU].md,subtitles/lazyearn/school-of-hard-knocks/entrepreneurship/159 - Asking a Private Equity Millionaire How He Got Rich [uf0Or7n8_bU].srt,lazyearn/school-of-hard-knocks/hard-knocks-interviews/123 - Asking a Private Equity Millionaire How He Got Rich [uf0Or7n8_bU].mkv,exact-source-path,1,3938,"00:16:17,420",977.42,10fe3f74a353759fbff037e4c449b34ac9fa1b734404dd58c46c396c1a09f5f3,2e33ae3d23fe266d8ee2c7b97fbe4ece5720bfab58a775b6b3a70bf598c9d1e7,3,no
school-of-hard-knocks/entrepreneurship/160-O_pe_5L769E,school-of-hard-knocks/entrepreneurship,160,"Asking Millionaires How To Make $1,000,000!",O_pe_5L769E,"markdown/lazyearn/school-of-hard-knocks/entrepreneurship/160 - Asking Millionaires How To Make $1,000,000! [O_pe_5L769E].md","subtitles/lazyearn/school-of-hard-knocks/entrepreneurship/160 - Asking Millionaires How To Make $1,000,000! [O_pe_5L769E].srt","lazyearn/school-of-hard-knocks/hard-knocks-interviews/124 - Asking Millionaires How To Make $1,000,000! [O_pe_5L769E].mkv",exact-source-path,1,1996,"00:08:30,359",510.359,04a9e1c18b5c06ef4ff1de3e9ee71e3555e0fd5f72b20b9a1b2eb9f0fd33543b,cb37072efc3d8441d68f7a2fe18dc88efd526ea0c19fd3ced230eed3d2019411,2,yes
school-of-hard-knocks/entrepreneurship/161-MQv7Te8VmYI,school-of-hard-knocks/entrepreneurship,161,"How I Turned $1,000 Into $1 Billion",MQv7Te8VmYI,"markdown/lazyearn/school-of-hard-knocks/entrepreneurship/161 - How I Turned $1,000 Into $1 Billion [MQv7Te8VmYI].md","subtitles/lazyearn/school-of-hard-knocks/entrepreneurship/161 - How I Turned $1,000 Into $1 Billion [MQv7Te8VmYI].srt","lazyearn/school-of-hard-knocks/hard-knocks-interviews/132 - How I Turned $1,000 Into $1 Billion [MQv7Te8VmYI].mkv",exact-source-path,1,3836,"00:16:34,545",994.545,27d8d6191c9cdd062e24d5a20a0ddbe1767e068bd9595a8aa26102562330a6da,4fb91b11a3d9ca74341a2316e63f68d5e8a03b6d35348815c26e0553be9ee147,3,no
school-of-hard-knocks/entrepreneurship/162-BT6YGOROV6c,school-of-hard-knocks/entrepreneurship,162,Life After Selling Your Company For $1 Billion,BT6YGOROV6c,markdown/lazyearn/school-of-hard-knocks/entrepreneurship/162 - Life After Selling Your Company For $1 Billion [BT6YGOROV6c].md,subtitles/lazyearn/school-of-hard-knocks/entrepreneurship/162 - Life After Selling Your Company For $1 Billion [BT6YGOROV6c].srt,lazyearn/school-of-hard-knocks/hard-knocks-interviews/133 - Life After Selling Your Company For $1 Billion [BT6YGOROV6c].mkv,exact-source-path,1,3703,"00:15:52,940",952.94,e8d25a123fff8cbfe8c94acdb13145c9a821f33f7c673ce31fdfe1fd72125475,f602a7ceeed202ea527ba1f61855cabeea934ad11ad081352f01590bf05c0ef9,2,yes
school-of-hard-knocks/entrepreneurship/163-37qvYddjCBc,school-of-hard-knocks/entrepreneurship,163,How Squid Game Broke Netflix,37qvYddjCBc,markdown/lazyearn/school-of-hard-knocks/entrepreneurship/163 - How Squid Game Broke Netflix [37qvYddjCBc].md,subtitles/lazyearn/school-of-hard-knocks/entrepreneurship/163 - How Squid Game Broke Netflix [37qvYddjCBc].srt,lazyearn/school-of-hard-knocks/entrepreneurship/163 - How Squid Game Broke Netflix [37qvYddjCBc].mkv,exact-source-path,1,1638,"00:07:15,234",435.234,e5faa64022e0b8ba85d30993a9e61911de28ad45495eab1764172a404921c4e3,ee6f22d80821e0fcfe7a76c089ffe9ecfbb361dba197775e87e1a67ebb69769c,1,yes
school-of-hard-knocks/entrepreneurship/163-TpVlJpiV6U8,school-of-hard-knocks/entrepreneurship,163,10 Questions with a Millionaire: Founder & E-commerce Entrepreneur Robert Miller,TpVlJpiV6U8,markdown/lazyearn/school-of-hard-knocks/entrepreneurship/163 - 10 Questions with a Millionaire: Founder & E-commerce Entrepreneur Robert Miller [TpVlJpiV6U8].md,subtitles/lazyearn/school-of-hard-knocks/entrepreneurship/163 - 10 Questions with a Millionaire: Founder & E-commerce Entrepreneur Robert Miller [TpVlJpiV6U8].srt,lazyearn/school-of-hard-knocks/hard-knocks-interviews/134 - 10 Questions with a Millionaire： Founder & E-commerce Entrepreneur Robert Miller [TpVlJpiV6U8].mkv,exact-source-path,1,3824,"00:14:34,640",874.64,2590eafaac910c3a3fe94f289bdbafda31fe5c05e8699e44b9369e86c9e3034e,814c8ba464d9ea749d8938d86b206038eb01918ff2bcbb9fc175f1c5ff5e42bc,3,no
school-of-hard-knocks/entrepreneurship/164-nsxlR1fi_tk,school-of-hard-knocks/entrepreneurship,164,5 things Elon Musk could change about Twitter,nsxlR1fi_tk,markdown/lazyearn/school-of-hard-knocks/entrepreneurship/164 - 5 things Elon Musk could change about Twitter [nsxlR1fi_tk].md,subtitles/lazyearn/school-of-hard-knocks/entrepreneurship/164 - 5 things Elon Musk could change about Twitter [nsxlR1fi_tk].srt,lazyearn/school-of-hard-knocks/entrepreneurship/164 - 5 things Elon Musk could change about Twitter [nsxlR1fi_tk].mkv,exact-source-path,1,2323,"00:08:47,560",527.56,4ad85757aa2fe13fbc8cd0d26757a8fd4cacf36bf522a2c57a95812fd8183fac,4cf2575b42ef8733e8a9cd5b7f0569151b2875986f1fbcc1e73e703679c1db91,1,yes
school-of-hard-knocks/entrepreneurship/165-0ccWUHrUREo,school-of-hard-knocks/entrepreneurship,165,How balance leads to productivity,0ccWUHrUREo,markdown/lazyearn/school-of-hard-knocks/entrepreneurship/165 - How balance leads to productivity [0ccWUHrUREo].md,subtitles/lazyearn/school-of-hard-knocks/entrepreneurship/165 - How balance leads to productivity [0ccWUHrUREo].srt,lazyearn/school-of-hard-knocks/entrepreneurship/165 - How balance leads to productivity [0ccWUHrUREo].mkv,exact-source-path,1,1842,"00:08:13,858",493.858,57af6474357e22174aaa8bbae3438232cae0611b5518a5571ba06c78b38bc9a2,bd9126728fd6a2a587beac9a94ee5fef2f1b44601c91ca8b5b0b9c4ae54a8390,1,yes
school-of-hard-knocks/entrepreneurship/166--JCDcoXil4U,school-of-hard-knocks/entrepreneurship,166,Asking a Millionaire The Advice he’d give his younger self🧠🤯,-JCDcoXil4U,markdown/lazyearn/school-of-hard-knocks/entrepreneurship/166 - Asking a Millionaire The Advice he’d give his younger self🧠🤯 [-JCDcoXil4U].md,subtitles/lazyearn/school-of-hard-knocks/entrepreneurship/166 - Asking a Millionaire The Advice he’d give his younger self🧠🤯 [-JCDcoXil4U].srt,lazyearn/school-of-hard-knocks/entrepreneurship/166 - Asking a Millionaire The Advice he’d give his younger self🧠🤯 [-JCDcoXil4U].webm,exact-source-path,1,58,"00:00:15,760",15.76,af60915890513c723aaad4389ec8140e7dd1d4af1fb89e708bf307afed0644da,e8fcda97ccba3851d9d052d699227bc1a0d55be4bd79811cca58b34ea8c50abc,1,yes
school-of-hard-knocks/entrepreneurship/166-pTifbfUnsH8,school-of-hard-knocks/entrepreneurship,166,From Minimum Wage to Real Estate Millionaire,pTifbfUnsH8,markdown/lazyearn/school-of-hard-knocks/entrepreneurship/166 - From Minimum Wage to Real Estate Millionaire [pTifbfUnsH8].md,subtitles/lazyearn/school-of-hard-knocks/entrepreneurship/166 - From Minimum Wage to Real Estate Millionaire [pTifbfUnsH8].srt,lazyearn/school-of-hard-knocks/10-questions-with-a-millionaire/018 - From Minimum Wage to Real Estate Millionaire [pTifbfUnsH8].mkv,exact-source-path,1,1981,"00:08:49,500",529.5,e57d7cab341f74b5dbd39ef96da7a0380fd32e6653a856631596af436ddc9dca,756ee236ac3c286eb15c2503f89690a8958dc50f78b85a5c8b9f8f7212815ac9,2,no
school-of-hard-knocks/entrepreneurship/167-Y3brjwOs3gA,school-of-hard-knocks/entrepreneurship,167,7 Ways to Make a Full Time Income Traveling The World,Y3brjwOs3gA,markdown/lazyearn/school-of-hard-knocks/entrepreneurship/167 - 7 Ways to Make a Full Time Income Traveling The World [Y3brjwOs3gA].md,subtitles/lazyearn/school-of-hard-knocks/entrepreneurship/167 - 7 Ways to Make a Full Time Income Traveling The World [Y3brjwOs3gA].srt,lazyearn/school-of-hard-knocks/entrepreneurship/167 - 7 Ways to Make a Full Time Income Traveling The World [Y3brjwOs3gA].webm,exact-source-path,1,1832,"00:06:59,900",419.9,ba33a369cddbf88a95a3ba83463c0692d661db945d2562f9c2e9c5d57702213b,ec1f1514a2d7d9909d020c3f450d189983a306ad00c9c37e76830578b258f201,1,yes
